coub,sex,age_lfs,edu_lfs,national,oecd,regionb,oecdb,fborn,number
CAF,1,3,3,1,1,AFRI,0,1,197
CAF,1,3,99,1,1,AFRI,0,1,1
CAF,1,3,1,99,1,AFRI,0,1,8
CAF,2,0,1,0,1,AFRI,0,1,286
CAF,2,0,99,0,1,AFRI,0,1,117
CAF,2,0,1,1,1,AFRI,0,1,410
CAF,2,0,2,1,1,AFRI,0,1,6
CAF,2,0,3,1,1,AFRI,0,1,8
CAF,2,0,99,1,1,AFRI,0,1,29
CAF,2,1,1,0,1,AFRI,0,1,495
CAF,2,1,2,0,1,AFRI,0,1,400
CAF,2,1,3,0,1,AFRI,0,1,130
CAF,2,1,99,0,1,AFRI,0,1,8
CAF,2,1,1,1,1,AFRI,0,1,389
CAF,2,1,2,1,1,AFRI,0,1,385
CAF,2,1,3,1,1,AFRI,0,1,114
CAF,2,1,99,1,1,AFRI,0,1,3
CAF,2,1,3,99,1,AFRI,0,1,1
CAF,2,1,99,99,1,AFRI,0,1,2
CAF,2,2,1,0,1,AFRI,0,1,1138
CAF,2,2,2,0,1,AFRI,0,1,1625
CAF,2,2,3,0,1,AFRI,0,1,1194
CAF,2,2,99,0,1,AFRI,0,1,21
CAF,2,2,1,1,1,AFRI,0,1,1089
CAF,2,2,2,1,1,AFRI,0,1,2477
CAF,2,2,3,1,1,AFRI,0,1,2025
CAF,2,2,99,1,1,AFRI,0,1,8
CAF,2,2,2,99,1,AFRI,0,1,1
CAF,2,2,3,99,1,AFRI,0,1,1
CAF,2,2,99,99,1,AFRI,0,1,8
CAF,2,3,1,0,1,AFRI,0,1,147
CAF,2,3,2,0,1,AFRI,0,1,39
CAF,2,3,3,0,1,AFRI,0,1,25
CAF,2,3,99,0,1,AFRI,0,1,3
CAF,2,3,1,1,1,AFRI,0,1,597
CAF,2,3,2,1,1,AFRI,0,1,117
CAF,2,3,3,1,1,AFRI,0,1,116
CAN,1,0,99,0,1,NOAM,1,0,10
CAN,1,0,99,1,1,NOAM,1,0,2735205
CAN,1,1,3,0,1,NOAM,1,0,10
CAN,1,1,1,1,1,NOAM,1,0,667170
CAN,1,1,2,1,1,NOAM,1,0,712720
CAN,1,1,3,1,1,NOAM,1,0,398465
CAN,1,2,1,0,1,NOAM,1,0,20
CAN,1,2,2,0,1,NOAM,1,0,20
CAN,1,2,3,0,1,NOAM,1,0,20
CAN,1,2,1,1,1,NOAM,1,0,925425
CAN,1,2,2,1,1,NOAM,1,0,1726970
CAN,1,2,3,1,1,NOAM,1,0,4113480
CAN,1,3,2,0,1,NOAM,1,0,10
CAN,1,3,3,0,1,NOAM,1,0,25
CAN,1,3,1,1,1,NOAM,1,0,491705
CAN,1,3,2,1,1,NOAM,1,0,391155
CAN,1,3,3,1,1,NOAM,1,0,873155
CAN,2,0,99,0,1,NOAM,1,0,10
CAN,2,0,99,1,1,NOAM,1,0,2600295
CAN,2,1,1,0,1,NOAM,1,0,10
CAN,2,1,1,1,1,NOAM,1,0,569720
CAN,2,1,2,1,1,NOAM,1,0,651585
CAN,2,1,3,1,1,NOAM,1,0,473045
CAN,2,2,2,0,1,NOAM,1,0,30
CAN,2,2,3,0,1,NOAM,1,0,10
CAN,2,2,1,1,1,NOAM,1,0,663060
CAN,2,2,2,1,1,NOAM,1,0,1674960
CAN,2,2,3,1,1,NOAM,1,0,4549965
CAN,2,3,1,0,1,NOAM,1,0,30
CAN,2,3,2,0,1,NOAM,1,0,35
CAN,2,3,3,0,1,NOAM,1,0,20
CAN,2,3,1,1,1,NOAM,1,0,609490
CAN,2,3,2,1,1,NOAM,1,0,597460
CAN,2,3,3,1,1,NOAM,1,0,815245
CAN,1,0,1,0,1,NOAM,1,1,14125
CAN,1,0,99,0,1,NOAM,1,1,3366
CAN,1,0,1,1,1,NOAM,1,1,10194
CAN,1,0,99,1,1,NOAM,1,1,5897
CAN,1,0,1,99,1,NOAM,1,1,251
CAN,1,0,99,99,1,NOAM,1,1,976
CAN,1,1,1,0,1,NOAM,1,1,5222
CAN,1,1,2,0,1,NOAM,1,1,11889
CAN,1,1,3,0,1,NOAM,1,1,6988
CAN,1,1,99,0,1,NOAM,1,1,210
CAN,1,1,1,1,1,NOAM,1,1,8106
CAN,1,1,2,1,1,NOAM,1,1,14316
CAN,1,1,3,1,1,NOAM,1,1,4115
CAN,1,1,99,1,1,NOAM,1,1,1173
CAN,1,1,1,99,1,NOAM,1,1,334
CAN,1,1,2,99,1,NOAM,1,1,354
CAN,1,1,3,99,1,NOAM,1,1,198
CAN,1,1,99,99,1,NOAM,1,1,51
CAN,1,2,1,0,1,NOAM,1,1,6837
CAN,1,2,2,0,1,NOAM,1,1,44620
CAN,1,2,3,0,1,NOAM,1,1,111684
CAN,1,2,99,0,1,NOAM,1,1,1298
CAN,1,2,1,1,1,NOAM,1,1,15264
CAN,1,2,2,1,1,NOAM,1,1,68708
CAN,1,2,3,1,1,NOAM,1,1,122670
CAN,1,2,99,1,1,NOAM,1,1,7660
CAN,1,2,1,99,1,NOAM,1,1,616
CAN,1,2,2,99,1,NOAM,1,1,1788
CAN,1,2,3,99,1,NOAM,1,1,3326
CAN,1,2,99,99,1,NOAM,1,1,388
CAN,1,3,1,0,1,NOAM,1,1,8533
CAN,1,3,2,0,1,NOAM,1,1,18709
CAN,1,3,3,0,1,NOAM,1,1,17566
CAN,1,3,99,0,1,NOAM,1,1,85
CAN,1,3,1,1,1,NOAM,1,1,11468
CAN,1,3,2,1,1,NOAM,1,1,29847
CAN,1,3,3,1,1,NOAM,1,1,32377
CAN,1,3,99,1,1,NOAM,1,1,795
CAN,1,3,1,99,1,NOAM,1,1,164
CAN,1,3,2,99,1,NOAM,1,1,343
CAN,1,3,3,99,1,NOAM,1,1,457
CAN,1,3,99,99,1,NOAM,1,1,151
CAN,1,99,99,99,1,NOAM,1,1,714
CAN,2,0,1,0,1,NOAM,1,1,11268
CAN,2,0,99,0,1,NOAM,1,1,3757
CAN,2,0,1,1,1,NOAM,1,1,11189
CAN,2,0,99,1,1,NOAM,1,1,7059
CAN,2,0,1,99,1,NOAM,1,1,277
CAN,2,0,99,99,1,NOAM,1,1,927
CAN,2,1,1,0,1,NOAM,1,1,6326
CAN,2,1,2,0,1,NOAM,1,1,12556
CAN,2,1,3,0,1,NOAM,1,1,7296
CAN,2,1,99,0,1,NOAM,1,1,368
CAN,2,1,1,1,1,NOAM,1,1,6826
CAN,2,1,2,1,1,NOAM,1,1,9650
CAN,2,1,3,1,1,NOAM,1,1,5365
CAN,2,1,99,1,1,NOAM,1,1,1282
CAN,2,1,1,99,1,NOAM,1,1,371
CAN,2,1,2,99,1,NOAM,1,1,436
CAN,2,1,3,99,1,NOAM,1,1,395
CAN,2,1,99,99,1,NOAM,1,1,48
CAN,2,2,1,0,1,NOAM,1,1,7791
CAN,2,2,2,0,1,NOAM,1,1,52678
CAN,2,2,3,0,1,NOAM,1,1,122401
CAN,2,2,99,0,1,NOAM,1,1,1491
CAN,2,2,1,1,1,NOAM,1,1,13937
CAN,2,2,2,1,1,NOAM,1,1,69299
CAN,2,2,3,1,1,NOAM,1,1,139850
CAN,2,2,99,1,1,NOAM,1,1,4558
CAN,2,2,1,99,1,NOAM,1,1,1052
CAN,2,2,2,99,1,NOAM,1,1,1605
CAN,2,2,3,99,1,NOAM,1,1,6462
CAN,2,2,99,99,1,NOAM,1,1,139
CAN,2,3,1,0,1,NOAM,1,1,10237
CAN,2,3,2,0,1,NOAM,1,1,25600
CAN,2,3,3,0,1,NOAM,1,1,14670
CAN,2,3,99,0,1,NOAM,1,1,105
CAN,2,3,1,1,1,NOAM,1,1,17181
CAN,2,3,2,1,1,NOAM,1,1,52061
CAN,2,3,3,1,1,NOAM,1,1,38254
CAN,2,3,99,1,1,NOAM,1,1,477
CAN,2,3,1,99,1,NOAM,1,1,170
CAN,2,3,2,99,1,NOAM,1,1,380
CAN,2,3,3,99,1,NOAM,1,1,433
CAN,2,3,99,99,1,NOAM,1,1,135
CAN,2,99,99,1,1,NOAM,1,1,240
CHE,1,1,1,0,1,EURO,1,0,20028
CHE,1,1,2,0,1,EURO,1,0,14723
CHE,1,1,3,0,1,EURO,1,0,1127
CHE,1,1,1,1,1,EURO,1,0,156747
CHE,1,1,2,1,1,EURO,1,0,166801
CHE,1,1,3,1,1,EURO,1,0,18839
CHE,1,2,1,0,1,EURO,1,0,9168
CHE,1,2,2,0,1,EURO,1,0,34024
CHE,1,2,3,0,1,EURO,1,0,17494
CHE,1,2,1,1,1,EURO,1,0,85056
CHE,1,2,2,1,1,EURO,1,0,692106
CHE,1,2,3,1,1,EURO,1,0,656954
CHE,1,3,1,0,1,EURO,1,0,278
CHE,1,3,2,0,1,EURO,1,0,793
CHE,1,3,3,0,1,EURO,1,0,199
CHE,1,3,1,1,1,EURO,1,0,81760
CHE,1,3,2,1,1,EURO,1,0,248801
CHE,1,3,3,1,1,EURO,1,0,143319
CHE,2,1,1,0,1,EURO,1,0,16964
CHE,2,1,2,0,1,EURO,1,0,12300
CHE,2,1,3,0,1,EURO,1,0,941
CHE,2,1,1,1,1,EURO,1,0,140861
CHE,2,1,2,1,1,EURO,1,0,162394
CHE,2,1,3,1,1,EURO,1,0,27574
CHE,2,2,1,0,1,EURO,1,0,6456
CHE,2,2,2,0,1,EURO,1,0,23991
CHE,2,2,3,0,1,EURO,1,0,7948
CHE,2,2,1,1,1,EURO,1,0,150221
CHE,2,2,2,1,1,EURO,1,0,822180
CHE,2,2,3,1,1,EURO,1,0,451905
CHE,2,3,1,0,1,EURO,1,0,327
CHE,2,3,2,0,1,EURO,1,0,292
CHE,2,3,3,0,1,EURO,1,0,82
CHE,2,3,1,1,1,EURO,1,0,238666
CHE,2,3,2,1,1,EURO,1,0,282654
CHE,2,3,3,1,1,EURO,1,0,46142
CHE,1,0,1,0,1,EURO,1,1,6503
CHE,1,0,2,0,1,EURO,1,1,18
CHE,1,0,99,0,1,EURO,1,1,1866
CHE,1,0,1,1,1,EURO,1,1,7363
CHE,1,0,2,1,1,EURO,1,1,8
CHE,1,0,99,1,1,EURO,1,1,5649
CHE,1,0,1,99,1,EURO,1,1,692
CHE,1,0,99,99,1,EURO,1,1,1315
CHE,1,1,1,0,1,EURO,1,1,2197
CHE,1,1,2,0,1,EURO,1,1,2839
CHE,1,1,3,0,1,EURO,1,1,822
CHE,1,1,99,0,1,EURO,1,1,118
CHE,1,1,1,1,1,EURO,1,1,5895
CHE,1,1,2,1,1,EURO,1,1,9332
CHE,1,1,3,1,1,EURO,1,1,2184
CHE,1,1,99,1,1,EURO,1,1,474
CHE,1,1,1,99,1,EURO,1,1,1305
CHE,1,1,2,99,1,EURO,1,1,949
CHE,1,1,3,99,1,EURO,1,1,30
CHE,1,1,99,99,1,EURO,1,1,17
CHE,1,2,1,0,1,EURO,1,1,2815
CHE,1,2,2,0,1,EURO,1,1,15791
CHE,1,2,3,0,1,EURO,1,1,22484
CHE,1,2,99,0,1,EURO,1,1,796
CHE,1,2,1,1,1,EURO,1,1,38570
CHE,1,2,2,1,1,EURO,1,1,54920
CHE,1,2,3,1,1,EURO,1,1,40277
CHE,1,2,99,1,1,EURO,1,1,924
CHE,1,2,1,99,1,EURO,1,1,678
CHE,1,2,2,99,1,EURO,1,1,4873
CHE,1,2,3,99,1,EURO,1,1,3866
CHE,1,2,99,99,1,EURO,1,1,70
CHE,1,3,1,0,1,EURO,1,1,4291
CHE,1,3,2,0,1,EURO,1,1,7433
CHE,1,3,3,0,1,EURO,1,1,4254
CHE,1,3,99,0,1,EURO,1,1,610
CHE,1,3,1,1,1,EURO,1,1,3609
CHE,1,3,2,1,1,EURO,1,1,4859
CHE,1,3,3,1,1,EURO,1,1,7630
CHE,1,3,99,1,1,EURO,1,1,401
CHE,1,3,1,99,1,EURO,1,1,82
CHE,1,3,2,99,1,EURO,1,1,765
CHE,1,3,3,99,1,EURO,1,1,305
CHE,1,3,99,99,1,EURO,1,1,145
CHE,2,0,1,0,1,EURO,1,1,5218
CHE,2,0,2,0,1,EURO,1,1,8
CHE,2,0,99,0,1,EURO,1,1,1614
CHE,2,0,1,1,1,EURO,1,1,7318
CHE,2,0,2,1,1,EURO,1,1,5
CHE,2,0,99,1,1,EURO,1,1,8857
CHE,2,0,1,99,1,EURO,1,1,691
CHE,2,0,99,99,1,EURO,1,1,1307
CHE,2,1,1,0,1,EURO,1,1,2356
CHE,2,1,2,0,1,EURO,1,1,4831
CHE,2,1,3,0,1,EURO,1,1,748
CHE,2,1,99,0,1,EURO,1,1,176
CHE,2,1,1,1,1,EURO,1,1,6639
CHE,2,1,2,1,1,EURO,1,1,10139
CHE,2,1,3,1,1,EURO,1,1,2718
CHE,2,1,99,1,1,EURO,1,1,145
CHE,2,1,1,99,1,EURO,1,1,554
CHE,2,1,2,99,1,EURO,1,1,1241
CHE,2,1,3,99,1,EURO,1,1,279
CHE,2,1,99,99,1,EURO,1,1,26
CHE,2,2,1,0,1,EURO,1,1,5776
CHE,2,2,2,0,1,EURO,1,1,19656
CHE,2,2,3,0,1,EURO,1,1,22546
CHE,2,2,99,0,1,EURO,1,1,615
CHE,2,2,1,1,1,EURO,1,1,43152
CHE,2,2,2,1,1,EURO,1,1,62206
CHE,2,2,3,1,1,EURO,1,1,46396
CHE,2,2,99,1,1,EURO,1,1,1646
CHE,2,2,1,99,1,EURO,1,1,1573
CHE,2,2,2,99,1,EURO,1,1,5381
CHE,2,2,3,99,1,EURO,1,1,4390
CHE,2,2,99,99,1,EURO,1,1,55
CHE,2,3,1,0,1,EURO,1,1,8471
CHE,2,3,2,0,1,EURO,1,1,7136
CHE,2,3,3,0,1,EURO,1,1,4782
CHE,2,3,99,0,1,EURO,1,1,253
CHE,2,3,1,1,1,EURO,1,1,8397
CHE,2,3,2,1,1,EURO,1,1,11643
CHE,2,3,3,1,1,EURO,1,1,10037
CHE,2,3,99,1,1,EURO,1,1,377
CHE,2,3,1,99,1,EURO,1,1,557
CHE,2,3,2,99,1,EURO,1,1,835
CHE,2,3,3,99,1,EURO,1,1,335
CHE,2,3,99,99,1,EURO,1,1,219
CHL,1,0,1,0,1,SCAC,1,0,1692
CHL,1,0,1,1,1,SCAC,1,0,1784188
CHL,1,0,99,1,1,SCAC,1,0,499
CHL,1,1,1,0,1,SCAC,1,0,1105
CHL,1,1,1,1,1,SCAC,1,0,1357873
CHL,1,1,2,1,1,SCAC,1,0,46436
CHL,1,1,3,1,1,SCAC,1,0,1868
CHL,1,1,99,1,1,SCAC,1,0,732
CHL,1,1,1,99,1,SCAC,1,0,195
CHL,1,2,1,0,1,SCAC,1,0,568
CHL,1,2,2,0,1,SCAC,1,0,817
CHL,1,2,3,0,1,SCAC,1,0,983
CHL,1,2,1,1,1,SCAC,1,0,3045822
CHL,1,2,2,1,1,SCAC,1,0,776965
CHL,1,2,3,1,1,SCAC,1,0,81899
CHL,1,2,99,1,1,SCAC,1,0,6340
CHL,1,2,1,99,1,SCAC,1,0,522
CHL,1,2,2,99,1,SCAC,1,0,182
CHL,1,2,3,99,1,SCAC,1,0,69
CHL,1,3,1,0,1,SCAC,1,0,544
CHL,1,3,2,0,1,SCAC,1,0,97
CHL,1,3,3,0,1,SCAC,1,0,300
CHL,1,3,1,1,1,SCAC,1,0,812287
CHL,1,3,2,1,1,SCAC,1,0,91832
CHL,1,3,3,1,1,SCAC,1,0,9600
CHL,1,3,99,1,1,SCAC,1,0,2568
CHL,1,3,1,99,1,SCAC,1,0,37
CHL,2,0,1,0,1,SCAC,1,0,1615
CHL,2,0,1,1,1,SCAC,1,0,1717280
CHL,2,0,99,1,1,SCAC,1,0,709
CHL,2,0,1,99,1,SCAC,1,0,726
CHL,2,1,1,0,1,SCAC,1,0,923
CHL,2,1,2,0,1,SCAC,1,0,29
CHL,2,1,1,1,1,SCAC,1,0,1316809
CHL,2,1,2,1,1,SCAC,1,0,75914
CHL,2,1,3,1,1,SCAC,1,0,5664
CHL,2,1,99,1,1,SCAC,1,0,891
CHL,2,2,1,0,1,SCAC,1,0,2230
CHL,2,2,2,0,1,SCAC,1,0,1793
CHL,2,2,3,0,1,SCAC,1,0,242
CHL,2,2,99,0,1,SCAC,1,0,77
CHL,2,2,1,1,1,SCAC,1,0,3542108
CHL,2,2,2,1,1,SCAC,1,0,944288
CHL,2,2,3,1,1,SCAC,1,0,69819
CHL,2,2,99,1,1,SCAC,1,0,7361
CHL,2,2,1,99,1,SCAC,1,0,471
CHL,2,3,1,0,1,SCAC,1,0,864
CHL,2,3,2,0,1,SCAC,1,0,381
CHL,2,3,1,1,1,SCAC,1,0,1153961
CHL,2,3,2,1,1,SCAC,1,0,88842
CHL,2,3,3,1,1,SCAC,1,0,5695
CHL,2,3,99,1,1,SCAC,1,0,5333
CHL,2,3,1,99,1,SCAC,1,0,16
CHL,1,0,1,0,1,SCAC,1,1,1316
CHL,1,0,2,0,1,SCAC,1,1,3
CHL,1,0,99,0,1,SCAC,1,1,1221
CHL,1,0,1,1,1,SCAC,1,1,665
CHL,1,0,99,1,1,SCAC,1,1,1296
CHL,1,0,1,99,1,SCAC,1,1,178
CHL,1,0,99,99,1,SCAC,1,1,38
CHL,1,1,1,0,1,SCAC,1,1,1932
CHL,1,1,2,0,1,SCAC,1,1,3635
CHL,1,1,3,0,1,SCAC,1,1,1152
CHL,1,1,99,0,1,SCAC,1,1,111
CHL,1,1,1,1,1,SCAC,1,1,1845
CHL,1,1,2,1,1,SCAC,1,1,2571
CHL,1,1,3,1,1,SCAC,1,1,407
CHL,1,1,99,1,1,SCAC,1,1,73
CHL,1,1,1,99,1,SCAC,1,1,97
CHL,1,1,2,99,1,SCAC,1,1,86
CHL,1,1,3,99,1,SCAC,1,1,18
CHL,1,1,99,99,1,SCAC,1,1,88
CHL,1,2,1,0,1,SCAC,1,1,6302
CHL,1,2,2,0,1,SCAC,1,1,16183
CHL,1,2,3,0,1,SCAC,1,1,24043
CHL,1,2,99,0,1,SCAC,1,1,710
CHL,1,2,1,1,1,SCAC,1,1,8764
CHL,1,2,2,1,1,SCAC,1,1,26719
CHL,1,2,3,1,1,SCAC,1,1,27939
CHL,1,2,99,1,1,SCAC,1,1,866
CHL,1,2,1,99,1,SCAC,1,1,293
CHL,1,2,2,99,1,SCAC,1,1,587
CHL,1,2,3,99,1,SCAC,1,1,566
CHL,1,2,99,99,1,SCAC,1,1,334
CHL,1,3,1,0,1,SCAC,1,1,776
CHL,1,3,2,0,1,SCAC,1,1,1378
CHL,1,3,3,0,1,SCAC,1,1,949
CHL,1,3,99,0,1,SCAC,1,1,72
CHL,1,3,1,1,1,SCAC,1,1,4746
CHL,1,3,2,1,1,SCAC,1,1,7926
CHL,1,3,3,1,1,SCAC,1,1,7204
CHL,1,3,99,1,1,SCAC,1,1,435
CHL,1,3,1,99,1,SCAC,1,1,24
CHL,1,3,2,99,1,SCAC,1,1,48
CHL,1,3,3,99,1,SCAC,1,1,23
CHL,1,3,99,99,1,SCAC,1,1,94
CHL,2,0,1,0,1,SCAC,1,1,1433
CHL,2,0,99,0,1,SCAC,1,1,1029
CHL,2,0,1,1,1,SCAC,1,1,702
CHL,2,0,99,1,1,SCAC,1,1,1389
CHL,2,0,1,99,1,SCAC,1,1,78
CHL,2,0,99,99,1,SCAC,1,1,47
CHL,2,1,1,0,1,SCAC,1,1,1788
CHL,2,1,2,0,1,SCAC,1,1,2185
CHL,2,1,3,0,1,SCAC,1,1,596
CHL,2,1,99,0,1,SCAC,1,1,300
CHL,2,1,1,1,1,SCAC,1,1,2262
CHL,2,1,2,1,1,SCAC,1,1,1363
CHL,2,1,3,1,1,SCAC,1,1,660
CHL,2,1,99,1,1,SCAC,1,1,124
CHL,2,1,1,99,1,SCAC,1,1,73
CHL,2,1,2,99,1,SCAC,1,1,62
CHL,2,1,3,99,1,SCAC,1,1,20
CHL,2,1,99,99,1,SCAC,1,1,77
CHL,2,2,1,0,1,SCAC,1,1,8020
CHL,2,2,2,0,1,SCAC,1,1,13192
CHL,2,2,3,0,1,SCAC,1,1,19705
CHL,2,2,99,0,1,SCAC,1,1,656
CHL,2,2,1,1,1,SCAC,1,1,9979
CHL,2,2,2,1,1,SCAC,1,1,23807
CHL,2,2,3,1,1,SCAC,1,1,31392
CHL,2,2,99,1,1,SCAC,1,1,1436
CHL,2,2,1,99,1,SCAC,1,1,298
CHL,2,2,2,99,1,SCAC,1,1,619
CHL,2,2,3,99,1,SCAC,1,1,1144
CHL,2,2,99,99,1,SCAC,1,1,307
CHL,2,3,1,0,1,SCAC,1,1,4161
CHL,2,3,2,0,1,SCAC,1,1,1967
CHL,2,3,3,0,1,SCAC,1,1,1807
CHL,2,3,99,0,1,SCAC,1,1,143
CHL,2,3,1,1,1,SCAC,1,1,7573
CHL,2,3,2,1,1,SCAC,1,1,8470
CHL,2,3,3,1,1,SCAC,1,1,7691
CHL,2,3,99,1,1,SCAC,1,1,691
CHL,2,3,1,99,1,SCAC,1,1,195
CHL,2,3,2,99,1,SCAC,1,1,51
CHL,2,3,3,99,1,SCAC,1,1,144
CHL,2,3,99,99,1,SCAC,1,1,38
CHN,1,0,1,0,1,ASIA,0,1,26853
CHN,1,0,2,0,1,ASIA,0,1,2
CHN,1,0,3,0,1,ASIA,0,1,1
CHN,1,0,99,0,1,ASIA,0,1,27923
CHN,1,0,1,1,1,ASIA,0,1,21817
CHN,1,0,3,1,1,ASIA,0,1,4
CHN,1,0,99,1,1,ASIA,0,1,40439
CHN,1,0,1,99,1,ASIA,0,1,361
CHN,1,0,99,99,1,ASIA,0,1,1120
CHN,1,1,1,0,1,ASIA,0,1,46914
CHN,1,1,2,0,1,ASIA,0,1,130447
CHN,1,1,3,0,1,ASIA,0,1,70157
CHN,1,1,99,0,1,ASIA,0,1,3525
CHN,1,1,1,1,1,ASIA,0,1,14535
CHN,1,1,2,1,1,ASIA,0,1,27531
CHN,1,1,3,1,1,ASIA,0,1,11289
CHN,1,1,99,1,1,ASIA,0,1,42181
CHN,1,1,1,99,1,ASIA,0,1,1413
CHN,1,1,2,99,1,ASIA,0,1,7463
CHN,1,1,3,99,1,ASIA,0,1,2274
CHN,1,1,99,99,1,ASIA,0,1,371
CHN,1,2,1,0,1,ASIA,0,1,189687
CHN,1,2,2,0,1,ASIA,0,1,158649
CHN,1,2,3,0,1,ASIA,0,1,379303
CHN,1,2,99,0,1,ASIA,0,1,7982
CHN,1,2,1,1,1,ASIA,0,1,75365
CHN,1,2,2,1,1,ASIA,0,1,111519
CHN,1,2,3,1,1,ASIA,0,1,301160
CHN,1,2,99,1,1,ASIA,0,1,135126
CHN,1,2,1,99,1,ASIA,0,1,5448
CHN,1,2,2,99,1,ASIA,0,1,13833
CHN,1,2,3,99,1,ASIA,0,1,32626
CHN,1,2,99,99,1,ASIA,0,1,1114
CHN,1,3,1,0,1,ASIA,0,1,27300
CHN,1,3,2,0,1,ASIA,0,1,17353
CHN,1,3,3,0,1,ASIA,0,1,28992
CHN,1,3,99,0,1,ASIA,0,1,734
CHN,1,3,1,1,1,ASIA,0,1,69956
CHN,1,3,2,1,1,ASIA,0,1,49582
CHN,1,3,3,1,1,ASIA,0,1,77433
CHN,1,3,99,1,1,ASIA,0,1,8085
CHN,1,3,1,99,1,ASIA,0,1,1732
CHN,1,3,2,99,1,ASIA,0,1,1754
CHN,1,3,3,99,1,ASIA,0,1,1523
CHN,1,3,99,99,1,ASIA,0,1,373
CHN,1,99,99,1,1,ASIA,0,1,3081
CHN,2,0,1,0,1,ASIA,0,1,24571
CHN,2,0,2,0,1,ASIA,0,1,6
CHN,2,0,3,0,1,ASIA,0,1,3
CHN,2,0,99,0,1,ASIA,0,1,25124
CHN,2,0,1,1,1,ASIA,0,1,63846
CHN,2,0,2,1,1,ASIA,0,1,3
CHN,2,0,3,1,1,ASIA,0,1,4
CHN,2,0,99,1,1,ASIA,0,1,57740
CHN,2,0,1,99,1,ASIA,0,1,300
CHN,2,0,99,99,1,ASIA,0,1,1018
CHN,2,1,1,0,1,ASIA,0,1,38294
CHN,2,1,2,0,1,ASIA,0,1,127661
CHN,2,1,3,0,1,ASIA,0,1,82499
CHN,2,1,99,0,1,ASIA,0,1,3332
CHN,2,1,1,1,1,ASIA,0,1,35172
CHN,2,1,2,1,1,ASIA,0,1,47881
CHN,2,1,3,1,1,ASIA,0,1,16684
CHN,2,1,99,1,1,ASIA,0,1,51443
CHN,2,1,1,99,1,ASIA,0,1,2350
CHN,2,1,2,99,1,ASIA,0,1,6034
CHN,2,1,3,99,1,ASIA,0,1,3587
CHN,2,1,99,99,1,ASIA,0,1,330
CHN,2,2,1,0,1,ASIA,0,1,213497
CHN,2,2,2,0,1,ASIA,0,1,186747
CHN,2,2,3,0,1,ASIA,0,1,469603
CHN,2,2,99,0,1,ASIA,0,1,10072
CHN,2,2,1,1,1,ASIA,0,1,104165
CHN,2,2,2,1,1,ASIA,0,1,153298
CHN,2,2,3,1,1,ASIA,0,1,395492
CHN,2,2,99,1,1,ASIA,0,1,223929
CHN,2,2,1,99,1,ASIA,0,1,6951
CHN,2,2,2,99,1,ASIA,0,1,18317
CHN,2,2,3,99,1,ASIA,0,1,35628
CHN,2,2,99,99,1,ASIA,0,1,1076
CHN,2,3,1,0,1,ASIA,0,1,34895
CHN,2,3,2,0,1,ASIA,0,1,23505
CHN,2,3,3,0,1,ASIA,0,1,28000
CHN,2,3,99,0,1,ASIA,0,1,915
CHN,2,3,1,1,1,ASIA,0,1,103715
CHN,2,3,2,1,1,ASIA,0,1,55648
CHN,2,3,3,1,1,ASIA,0,1,64585
CHN,2,3,99,1,1,ASIA,0,1,9693
CHN,2,3,1,99,1,ASIA,0,1,2447
CHN,2,3,2,99,1,ASIA,0,1,2437
CHN,2,3,3,99,1,ASIA,0,1,560
CHN,2,3,99,99,1,ASIA,0,1,315
CHN,2,99,99,1,1,ASIA,0,1,2437
CIV,1,0,1,0,1,AFRI,0,1,1156
CIV,1,0,2,0,1,AFRI,0,1,5
CIV,1,0,3,0,1,AFRI,0,1,3
CIV,1,0,99,0,1,AFRI,0,1,1257
CIV,1,0,1,1,1,AFRI,0,1,1866
CIV,1,0,2,1,1,AFRI,0,1,9
CIV,1,0,99,1,1,AFRI,0,1,418
CIV,1,0,99,99,1,AFRI,0,1,32
CIV,1,1,1,0,1,AFRI,0,1,3243
CIV,1,1,2,0,1,AFRI,0,1,2629
CIV,1,1,3,0,1,AFRI,0,1,1106
CIV,1,1,99,0,1,AFRI,0,1,134
CIV,1,1,1,1,1,AFRI,0,1,2130
CIV,1,1,2,1,1,AFRI,0,1,2614
CIV,1,1,3,1,1,AFRI,0,1,872
CIV,1,1,99,1,1,AFRI,0,1,38
CIV,1,1,1,99,1,AFRI,0,1,3
CIV,1,1,2,99,1,AFRI,0,1,32
CIV,1,1,3,99,1,AFRI,0,1,5
CIV,1,1,99,99,1,AFRI,0,1,4
CIV,1,2,1,0,1,AFRI,0,1,15566
CIV,1,2,2,0,1,AFRI,0,1,11581
CIV,1,2,3,0,1,AFRI,0,1,15665
CIV,1,2,99,0,1,AFRI,0,1,629
CIV,1,2,1,1,1,AFRI,0,1,6587
CIV,1,2,2,1,1,AFRI,0,1,10926
CIV,1,2,3,1,1,AFRI,0,1,16247
CIV,1,2,99,1,1,AFRI,0,1,326
CIV,1,2,1,99,1,AFRI,0,1,51
CIV,1,2,2,99,1,AFRI,0,1,50
CIV,1,2,3,99,1,AFRI,0,1,38
CIV,1,2,99,99,1,AFRI,0,1,165
CIV,1,3,1,0,1,AFRI,0,1,339
CIV,1,3,2,0,1,AFRI,0,1,381
CIV,1,3,3,0,1,AFRI,0,1,515
CIV,1,3,99,0,1,AFRI,0,1,9
CIV,1,3,1,1,1,AFRI,0,1,608
CIV,1,3,2,1,1,AFRI,0,1,527
